Winkel,Volumen,Druck,Temperatur
220,454.93848457353687,1.088759781086738,300.0
221,453.00206884110924,1.0935848148370966,300.0469144603183
222,451.0178404944635,1.0985727506651706,300.09520219060494
223,448.98587198529134,1.1037272231638506,300.144879352565
224,446.90624617582426,1.1090520123610734,300.19596278289197
225,444.7790569342612,1.1145510461804082,300.24846931827926
226,442.60440973883345,1.1202298492389802,300.3028027996441
227,440.3824222897506,1.1260926078951834,300.35896009104016
228,438.11322512821346,1.1321418363437923,300.4164508526008
229,435.7969622616277,1.1383821523442954,300.4753054788007
230,433.43379179410044,1.144818350458418,300.53555436411443
231,431.02388656124845,1.1514554086001736,300.5972279030166
232,428.5674347682892,1.1582984948973927,300.6603564899818
233,426.06464063034184,1.1653529748801708,300.72497051948454
234,423.5157250138036,1.1726244190126054,300.7911003859996
235,420.92092607762396,1.1801186105850603,300.8587764840014
236,418.280499913244,1.1878415539852152,300.92802920796464
237,415.59472118192343,1.1957994833671586,300.99888895236387
238,412.86388374813043,1.2039988717388848,301.0713861116737
239,410.0883013076264,1.2124464404896949,301.1455510803687
240,407.2683080088377,1.2211491693802183,301.2214142529235
241,404.40425906606464,1.2301143070190483,301.2990060238127
242,401.49653136305034,1.2393493818513208,301.3783567875109
243,398.545524045394,1.2488622136860055,301.45949693849263
244,395.5516591002702,1.2586609257901618,301.5424568712325
245,392.5153819218948,1.2687539575799835,301.6272669802052
246,389.4371618611553,1.2791500779401326,301.71395765988524
247,386.3174927578167,1.289858399204593,301.8025593047472
248,383.15689345369833,1.3008883918341323,301.89310230926577
249,379.95590828522757,1.3122498998273444,301.9856170679154
250,376.7151075537643,1.3239531569043457,302.08013397517084
251,373.43508797211297,1.336008803504243,302.1766834255066
252,370.116473085649,1.3484279046397782,302.2752958133973
253,366.7599136665037,1.361221968654867,302.37600153331755
254,363.3660880792923,1.3744029669331768,302.4788309797419
255,359.93570261689155,1.3879833546084521,302.5838145471449
256,356.4694918048208,1.4019760923299567,302.6909826300013
257,352.96821867282785,1.4163946691391358,302.8003656227856
